Date,Revenue,COGS,year,month,total_sessions,total_page_views,avg_bounce_rate,total_refund_amount,total_returned_items,avg_rating,total_reviews,new_customers,total_orders,total_payment_value,total_shipping_fee,total_discount_given,total_items_sold,total_stock_on_hand,avg_fill_rate,total_stockout_days,conversion_rate,aov,rev_per_session,discount_ratio,return_rate,stock_efficiency,sessions_x_conv,price_effect
2012-10-28,6259883.83,5044146.85,2012,10,,,,73799.91,28.0,3.5416666666666665,24.0,9.0,259,6259883.83,1307.23,0.0,1385,29194,0.9526306636155606,621,,24169.43563706564,,0.0,0.020216606498194945,0.04744125505240803,,
2012-10-29,5424539.1,4294440.71,2012,10,,,,178806.67,32.0,4.0,28.0,8.0,236,5424539.1,1551.41,0.0,1215,29194,0.9526306636155606,621,,22985.335169491525,,0.0,0.02633744855967078,0.041618140713845314,,
2012-10-30,6347274.89,5049887.71,2012,10,,,,106966.1,21.0,4.071428571428571,28.0,2.0,250,6347274.89,1105.39,0.0,1403,29194,0.9526306636155606,621,,25389.09956,,0.0,0.01496792587312901,0.048057820100020555,,
2012-10-31,4942677.89,3871571.88,2012,10,,,,59658.799999999996,12.0,4.142857142857143,21.0,4.0,214,4942677.89,915.5699999999999,0.0,1150,29194,0.9526306636155606,621,,23096.625654205607,,0.0,0.010434782608695653,0.039391655819688974,,
2012-11-01,5536748.35,4440955.34,2012,11,,,,56765.259999999995,15.0,3.95,20.0,3.0,201,5536748.35,939.47,0.0,1067,30134,0.9598552311435523,495,,27546.011691542288,,0.0,0.014058106841611996,0.0354085086613128,,
2012-11-02,1936831.08,1547786.14,2012,11,,,,264971.21,48.0,3.9583333333333335,24.0,5.0,67,1936831.08,378.05,0.0,342,30134,0.9598552311435523,495,,28907.92656716418,,0.0,0.14035087719298245,0.011349306431273645,,
2012-11-03,2911848.61,2151815.97,2012,11,,,,33003.43,9.0,3.7083333333333335,24.0,5.0,84,2911848.61,435.62,0.0,433,30134,0.9598552311435523,495,,34664.8644047619,,0.0,0.020785219399538105,0.014369151124975112,,
2012-11-04,2658832.75,2131401.7,2012,11,,,,103273.37000000001,13.0,4.285714285714286,21.0,4.0,85,2658832.75,332.04,0.0,469,30134,0.9598552311435523,495,,31280.38529411765,,0.0,0.02771855010660981,0.01556381495984602,,
2012-11-05,3332448.46,2732792.99,2012,11,,,,236659.77,33.0,3.5714285714285716,21.0,7.0,129,3332448.46,598.0600000000001,0.0,629,30134,0.9598552311435523,495,,25832.933798449612,,0.0,0.05246422893481717,0.020873432003716733,,
2012-11-06,3439495.01,2809375.18,2012,11,,,,26961.65,9.0,3.7916666666666665,24.0,2.0,109,3439495.01,423.08,0.0,530,30134,0.9598552311435523,495,,31555.000091743117,,0.0,0.016981132075471698,0.01758810645782173,,
2012-11-07,1969815.91,1538155.1,2012,11,,,,85495.84,19.0,3.761904761904762,21.0,6.0,69,1969815.91,344.81,0.0,344,30134,0.9598552311435523,495,,28548.056666666664,,0.0,0.055232558139534885,0.011415676644322028,,
2012-11-08,2197716.17,1723412.77,2012,11,,,,123326.58,36.0,3.8,25.0,2.0,88,2197716.17,334.85,0.0,440,30134,0.9598552311435523,495,,24974.047386363636,,0.0,0.08181818181818182,0.014601446870644455,,
2012-11-09,2920310.06,2308918.6,2012,11,,,,246692.78,44.0,4.0,27.0,6.0,107,2920310.06,394.24,0.0,560,30134,0.9598552311435523,495,,27292.61738317757,,0.0,0.07857142857142857,0.01858365965354749,,
2012-11-10,3124993.27,2475389.25,2012,11,,,,133861.98,31.0,3.8518518518518516,27.0,3.0,122,3124993.27,532.65,0.0,616,30134,0.9598552311435523,495,,25614.69893442623,,0.0,0.05032467532467533,0.020442025618902238,,
2012-11-11,3484874.3,2713727.18,2012,11,,,,95954.79,26.0,4.1,20.0,2.0,141,3484874.3,927.02,0.0,719,30134,0.9598552311435523,495,,24715.420567375884,,0.0,0.03616133518776078,0.023860091590894007,,
2012-11-12,3806978.06,3077336.49,2012,11,,,,97565.37,23.0,4.363636363636363,22.0,6.0,172,3806978.06,916.38,0.0,929,30134,0.9598552311435523,495,,22133.593372093022,,0.0,0.024757804090419805,0.030828963960974315,,
2012-11-13,3848498.06,3048755.92,2012,11,,,,28563.989999999998,14.0,3.736842105263158,19.0,4.0,149,3848498.06,784.5,0.0,771,30134,0.9598552311435523,495,,25828.846040268458,,0.0,0.018158236057068743,0.025585717130151987,,
2012-11-14,3213518.64,2550177.92,2012,11,,,,179514.05,44.0,4.125,32.0,4.0,133,3213518.64,807.68,0.0,645,30134,0.9598552311435523,495,,24161.794285714288,,0.0,0.06821705426356589,0.021404393708103802,,
2012-11-15,2996358.37,2282178.26,2012,11,,,,159214.49000000002,37.0,3.8055555555555554,36.0,4.0,138,2996358.37,576.12,0.0,712,30134,0.9598552311435523,495,,21712.741811594206,,0.0,0.05196629213483146,0.023627795845224665,,
2012-11-16,2851503.98,2255928.16,2012,11,,,,166708.56,30.0,4.333333333333333,24.0,8.0,117,2851503.98,652.4300000000001,0.0,571,30134,0.9598552311435523,495,,24371.82888888889,,0.0,0.05253940455341506,0.0189486958253136,,
2012-11-17,3258479.4,2499839.57,2012,11,,,,117730.56999999999,22.0,3.727272727272727,22.0,6.0,126,3258479.4,758.19,0.0,652,30134,0.9598552311435523,495,,25860.94761904762,,0.0,0.03374233128834356,0.021636689453773148,,
2012-11-18,3292697.97,2632996.71,2012,11,,,,84885.8,28.0,4.12,25.0,2.0,131,3292697.97,692.0600000000001,0.0,733,30134,0.9598552311435523,495,,25135.09900763359,,0.0,0.03819918144611187,0.024324683082232693,,
2012-11-19,4654711.93,3714724.53,2012,11,,,,250823.44,61.0,3.8620689655172415,29.0,6.0,168,4654711.93,756.93,0.0,904,30134,0.9598552311435523,495,,27706.61863095238,,0.0,0.06747787610619468,0.029999336297869515,,
2012-11-20,3532139.01,2841184.71,2012,11,,,,162733.3,41.0,3.857142857142857,28.0,4.0,143,3532139.01,625.78,0.0,721,30134,0.9598552311435523,495,,24700.272797202797,,0.0,0.056865464632454926,0.02392646180394239,,
2012-11-21,3144567.59,2465022.82,2012,11,,,,147854.11,25.0,4.217391304347826,23.0,4.0,139,3144567.59,670.13,0.0,637,30134,0.9598552311435523,495,,22622.788417266187,,0.0,0.03924646781789639,0.02113891285591027,,
2012-11-22,2661394.83,2082526.75,2012,11,,,,52881.47,17.0,4.071428571428571,28.0,3.0,108,2661394.83,398.06,0.0,531,30134,0.9598552311435523,495,,24642.544722222225,,0.0,0.032015065913371,0.01762129156434592,,
2012-11-23,3625609.77,2879673.14,2012,11,,,,123984.49,31.0,4.03125,32.0,5.0,142,3625609.77,522.66,0.0,839,30134,0.9598552311435523,495,,25532.463169014085,,0.0,0.03694874851013111,0.02784230437379704,,
2012-11-24,2283866.51,1759438.38,2012,11,,,,155849.38,44.0,3.7,20.0,7.0,133,2283866.51,988.55,0.0,675,30134,0.9598552311435523,495,,17171.92864661654,,0.0,0.06518518518518518,0.02239994690382956,,
2012-11-25,2891169.43,2288045.69,2012,11,,,,85508.36,22.0,3.8333333333333335,30.0,6.0,124,2891169.43,559.93,0.0,673,30134,0.9598552311435523,495,,23315.8825,,0.0,0.03268945022288262,0.022333576690781176,,
2012-11-26,3626699.25,2942841.67,2012,11,,,,117596.47,18.0,3.8260869565217392,23.0,5.0,180,3626699.25,1057.27,0.0,920,30134,0.9598552311435523,495,,20148.329166666666,,0.0,0.01956521739130435,0.030530298002256588,,
2012-11-27,4703189.22,3751057.26,2012,11,,,,185167.2,40.0,4.380952380952381,21.0,2.0,257,4703189.22,1541.4,0.0,1404,30134,0.9598552311435523,495,,18300.347159533074,,0.0,0.02849002849002849,0.04659188955996549,,
2012-11-28,3980270.66,3143037.5,2012,11,,,,109758.38,32.0,4.03125,32.0,7.0,218,3980270.66,1688.48,0.0,1227,30134,0.9598552311435523,495,,18258.12229357798,,0.0,0.026079869600651995,0.04071812570518352,,
2012-11-29,3116036.61,2564940.27,2012,11,,,,104799.4,14.0,4.4,30.0,7.0,176,3116036.61,1249.29,0.0,983,30134,0.9598552311435523,495,,17704.75346590909,,0.0,0.014242115971515769,0.03262095971328068,,
2012-11-30,3184691.98,2466641.44,2012,11,,,,36802.59,19.0,3.7666666666666666,30.0,4.0,186,3184691.98,1221.33,0.0,1071,30134,0.9598552311435523,495,,17121.99989247312,,0.0,0.017740429505135387,0.03554124908740957,,
2012-12-01,3064822.76,2435991.34,2012,12,,,,134375.95,31.0,4.107142857142857,28.0,7.0,180,3064822.76,1371.96,0.0,935,32823,0.9505561247216037,666,,17026.79311111111,,0.0,0.033155080213903745,0.028486122536026566,,
2012-12-02,1765509.34,1464812.23,2012,12,,,,41096.74,21.0,3.9285714285714284,28.0,6.0,60,1765509.34,137.58,0.0,321,32823,0.9505561247216037,666,,29425.15566666667,,0.0,0.06542056074766354,0.009779727630015538,,
2012-12-03,2315389.05,1807129.65,2012,12,,,,25538.55,8.0,3.71875,32.0,2.0,83,2315389.05,409.09,0.0,432,32823,0.9505561247216037,666,,27896.25361445783,,0.0,0.018518518518518517,0.013161502604880724,,
2012-12-04,2382954.42,1864688.02,2012,12,,,,61195.549999999996,18.0,3.6818181818181817,22.0,4.0,105,2382954.42,569.77,0.0,526,32823,0.9505561247216037,666,,22694.804,,0.0,0.034220532319391636,0.01602534807909088,,
2012-12-05,2286277.45,1849992.69,2012,12,,,,38832.38,12.0,3.935483870967742,31.0,4.0,92,2286277.45,457.94,0.0,439,32823,0.9505561247216037,666,,24850.84184782609,,0.0,0.02733485193621868,0.013374767693385735,,
2012-12-06,2733678.5,2184618.1,2012,12,,,,190698.21,34.0,3.5,24.0,3.0,82,2733678.5,407.37,0.0,447,32823,0.9505561247216037,666,,33337.54268292683,,0.0,0.07606263982102908,0.013618499223105748,,
2012-12-07,2065198.04,1633326.72,2012,12,,,,62533.170000000006,28.0,3.533333333333333,15.0,4.0,99,2065198.04,596.91,0.0,536,32823,0.9505561247216037,666,,20860.586262626264,,0.0,0.05223880597014925,0.016330012491240897,,
2012-12-08,2087384.34,1719369.91,2012,12,,,,73163.40000000001,23.0,3.787878787878788,33.0,4.0,111,2087384.34,539.8,0.0,663,32823,0.9505561247216037,666,,18805.264324324326,,0.0,0.03469079939668175,0.020199250525546112,,
2012-12-09,2430122.78,1883727.02,2012,12,,,,104646.23,35.0,3.4545454545454546,22.0,1.0,127,2430122.78,931.4,0.0,653,32823,0.9505561247216037,666,,19134.825039370076,,0.0,0.05359877488514548,0.019894586113396093,,
2012-12-10,2542389.69,2015472.58,2012,12,,,,111037.61,34.0,4.173913043478261,23.0,6.0,149,2542389.69,1192.22,0.0,809,32823,0.9505561247216037,666,,17063.018053691274,,0.0,0.042027194066749075,0.024647350942936356,,
2012-12-11,3699430.17,3001083.16,2012,12,,,,242939.81,31.0,3.8947368421052633,19.0,10.0,192,3699430.17,1455.8,0.0,990,32823,0.9505561247216037,666,,19267.86546875,,0.0,0.031313131313131314,0.030161776802851658,,
2012-12-12,4386420.92,3545221.89,2012,12,,,,34397.63,18.0,4.125,24.0,5.0,198,4386420.92,1298.21,0.0,1040,32823,0.9505561247216037,666,,22153.64101010101,,0.0,0.01730769230769231,0.03168509886360174,,
2012-12-13,2326824.81,1839144.84,2012,12,,,,37029.24,8.0,4.090909090909091,22.0,4.0,138,2326824.81,742.18,0.0,771,32823,0.9505561247216037,666,,16861.049347826087,,0.0,0.010376134889753566,0.023489626176766292,,
2012-12-14,2659317.57,2101555.8,2012,12,,,,78061.03,20.0,4.066666666666666,30.0,5.0,149,2659317.57,1114.74,0.0,832,32823,0.9505561247216037,666,,17847.768926174496,,0.0,0.02403846153846154,0.025348079090881395,,
2012-12-15,3385542.75,2693057.28,2012,12,,,,169840.92,22.0,4.0,25.0,5.0,196,3385542.75,1464.32,0.0,1125,32823,0.9505561247216037,666,,17273.17729591837,,0.0,0.019555555555555555,0.034274746366876885,,
2012-12-16,3484853.43,2706611.68,2012,12,,,,104475.16,29.0,4.115384615384615,26.0,7.0,204,3484853.43,1436.49,0.0,1193,32823,0.9505561247216037,666,,17082.614852941177,,0.0,0.024308466051969825,0.036346464369497,,
2012-12-17,4281691.85,3433745.61,2012,12,,,,60567.53999999999,16.0,3.935483870967742,31.0,5.0,254,4281691.85,1927.76,0.0,1418,32823,0.9505561247216037,666,,16857.054527559052,,0.0,0.011283497884344146,0.043201413642872374,,
2012-12-18,4394537.67,3473710.24,2012,12,,,,63381.55,26.0,3.9615384615384617,26.0,3.0,267,4394537.67,2000.59,0.0,1491,32823,0.9505561247216037,666,,16458.942584269662,,0.0,0.017437961099932932,0.045425463851567496,,
2012-12-19,3785472.73,3004383.53,2012,12,,,,130829.56,27.0,3.88,25.0,6.0,263,3785472.73,2049.56,0.0,1446,32823,0.9505561247216037,666,,14393.432433460075,,0.0,0.01867219917012448,0.04405447399689242,,
2012-12-20,3905985.95,3132486.67,2012,12,,,,103668.32,36.0,3.8125,32.0,4.0,227,3905985.95,1783.21,0.0,1246,32823,0.9505561247216037,666,,17206.986563876653,,0.0,0.028892455858747994,0.03796118575389209,,
2012-12-21,3966203.09,3174444.37,2012,12,,,,69088.36,25.0,3.923076923076923,26.0,5.0,252,3966203.09,2259.99,0.0,1364,32823,0.9505561247216037,666,,15738.90115079365,,0.0,0.018328445747800588,0.04155622581726229,,
2012-12-22,3225123.87,2559516.54,2012,12,,,,75866.12,25.0,4.03125,32.0,3.0,218,3225123.87,1683.18,0.0,1262,32823,0.9505561247216037,666,,14794.146192660552,,0.0,0.019809825673534072,0.03844864881333211,,
2012-12-23,2151580.15,1770780.57,2012,12,,,,120502.42000000001,16.0,4.230769230769231,26.0,6.0,166,2151580.15,1592.94,0.0,890,32823,0.9505561247216037,666,,12961.326204819277,,0.0,0.017977528089887642,0.027115132681351493,,
2012-12-24,3297376.6,2599138.83,2012,12,,,,99040.77,30.0,4.074074074074074,27.0,1.0,258,3297376.6,2569.14,0.0,1354,32823,0.9505561247216037,666,,12780.529457364342,,0.0,0.022156573116691284,0.04125156140511227,,
2012-12-25,4917024.98,3856446.89,2012,12,,,,44145.97,18.0,3.9714285714285715,35.0,3.0,341,4917024.98,2689.18,0.0,1972,32823,0.9505561247216037,666,,14419.428093841643,,0.0,0.009127789046653144,0.0600798220759833,,
2012-12-26,3285221.25,2658633.45,2012,12,,,,36165.68,22.0,4.0,28.0,3.0,262,3285221.25,2078.62,0.0,1431,32823,0.9505561247216037,666,,12539.012404580153,,0.0,0.015373864430468204,0.0435974773786674,,
2012-12-27,4994041.71,3924374.73,2012,12,,,,96447.53,24.0,3.967741935483871,31.0,6.0,302,4994041.71,2076.73,0.0,1914,32823,0.9505561247216037,666,,16536.561953642384,,0.0,0.012539184952978056,0.05831276848551321,,
2012-12-28,8573663.31,6682336.48,2012,12,,,,22485.04,23.0,3.7916666666666665,24.0,4.0,558,8573663.31,3958.1,0.0,3334,32823,0.9505561247216037,666,,15364.98801075269,,0.0,0.006898620275944811,0.10157511501081559,,
2012-12-29,7842913.37,6260959.87,2012,12,,,,112906.42,42.0,3.757575757575758,33.0,3.0,459,7842913.37,3605.92,0.0,2668,32823,0.9505561247216037,666,,17086.95723311547,,0.0,0.015742128935532233,0.08128446516162446,,
2012-12-30,6511908.92,5180121.12,2012,12,,,,63983.79,30.0,3.8421052631578947,38.0,3.0,351,6511908.92,2341.17,0.0,2112,32823,0.9505561247216037,666,,18552.447065527067,,0.0,0.014204545454545454,0.06434512384608354,,
2012-12-31,5573749.22,4432224.44,2012,12,,,,43837.780000000006,33.0,4.081081081081081,37.0,5.0,341,5573749.22,2460.07,0.0,1964,32823,0.9505561247216037,666,,16345.305630498533,,0.0,0.01680244399185336,0.05983609054626329,,
2013-01-01,5304546.99,4156070.2,2013,1,9760.0,39093.0,0.00514,95662.8,24.0,4.15625,32.0,7.0,288,5304546.99,1833.91,0.0,1611,33545,0.9660366430260048,431,0.029508196721311476,18418.5659375,543.4986670081968,0.0,0.0148975791433892,0.04802504098971531,288.0,543.4986670081968
2013-01-02,1606940.44,1237497.84,2013,1,10456.0,47611.0,0.00406,81196.83,37.0,3.6136363636363638,44.0,3.0,47,1606940.44,98.93,0.0,301,33545,0.9660366430260048,431,0.004495026778882938,34190.222127659574,153.68596403978577,0.0,0.12292358803986711,0.00897302131465196,47.0,153.68596403978577
2013-01-03,2281680.01,1832133.02,2013,1,10076.0,36963.0,0.00401,217926.33000000002,56.0,3.972972972972973,37.0,8.0,81,2281680.01,383.88,0.0,408,33545,0.9660366430260048,431,0.008038904327113934,28168.889012345677,226.44700377133782,0.0,0.13725490196078433,0.0121627664331495,81.0,226.44700377133782
2013-01-04,2376895.46,1940747.07,2013,1,9973.0,53078.0,0.00562,146016.89,49.0,3.8181818181818183,33.0,6.0,83,2376895.46,230.27,0.0,470,33545,0.9660366430260048,431,0.00832247067081119,28637.29469879518,238.33304522209966,0.0,0.10425531914893617,0.014011029959755552,83.0,238.33304522209966
2013-01-05,2509462.77,1977027.71,2013,1,10223.0,36790.0,0.00525,59026.649999999994,40.0,3.8125,32.0,4.0,78,2509462.77,221.24,0.0,464,33545,0.9660366430260048,431,0.007629854250220092,32172.599615384617,245.4722459160716,0.0,0.08620689655172414,0.013832165747503353,78.0,245.4722459160716
2013-01-06,2603356.52,2060481.76,2013,1,9545.0,47160.0,0.00438,72996.19,33.0,4.097560975609756,41.0,6.0,93,2603356.52,407.13,0.0,486,33545,0.9660366430260048,431,0.009743321110529073,27993.080860215054,272.7455756940807,0.0,0.06790123456790123,0.014488001192428083,93.0,272.7455756940807
2013-01-07,3048100.39,2452517.39,2013,1,10203.0,32749.0,0.00443,184209.41,56.0,4.112903225806452,62.0,2.0,113,3048100.39,454.3,0.0,572,33545,0.9660366430260048,431,0.011075173968440655,26974.339734513276,298.74550524355584,0.0,0.0979020979020979,0.017051721568042928,113.0,298.74550524355584
2013-01-08,2449700.42,1973182.14,2013,1,9456.0,31482.0,0.0044,162866.49,54.0,4.14,50.0,4.0,90,2449700.42,475.36,0.0,447,33545,0.9660366430260048,431,0.00951776649746193,27218.893555555554,259.06307318104905,0.0,0.12080536912751678,0.01332538381278879,90.00000000000001,259.0630731810491
2013-01-09,2049715.7,1654806.5,2013,1,9162.0,46717.0,0.00409,112647.98000000001,50.0,3.775,40.0,11.0,75,2049715.7,387.81,0.0,377,33545,0.9660366430260048,431,0.008185985592665358,27329.542666666664,223.71924252346648,0.0,0.13262599469496023,0.011238634669846474,75.0,223.7192425234665
2013-01-10,2794331.46,2122153.07,2013,1,9887.0,38472.0,0.00544,59423.94,43.0,3.9622641509433962,53.0,3.0,79,2794331.46,263.51,0.0,408,33545,0.9660366430260048,431,0.007990290280165874,35371.28430379747,282.62682916961666,0.0,0.1053921568627451,0.0121627664331495,79.0,282.62682916961666
2013-01-11,2343077.25,1805692.13,2013,1,9412.0,46916.0,0.00356,76804.06,34.0,3.883720930232558,43.0,8.0,79,2343077.25,267.42,0.0,426,33545,0.9660366430260048,431,0.008393540161495962,29659.20569620253,248.94573416914577,0.0,0.07981220657276995,0.012699359069906097,79.0,248.94573416914574
2013-01-12,2814596.53,2241879.07,2013,1,8730.0,33336.0,0.00386,147899.59,58.0,4.090909090909091,44.0,6.0,92,2814596.53,421.4,0.0,444,33545,0.9660366430260048,431,0.010538373424971364,30593.44054347826,322.40510080183276,0.0,0.13063063063063063,0.013235951706662691,92.0,322.40510080183276
2013-01-13,2919719.62,2279740.92,2013,1,8818.0,35427.0,0.00372,101111.9,36.0,4.044444444444444,45.0,4.0,112,2919719.62,464.75,0.0,576,33545,0.9660366430260048,431,0.012701292810161035,26068.92517857143,331.10905193921525,0.0,0.0625,0.01717096437621106,112.0,331.10905193921525
2013-01-14,3077677.28,2477490.97,2013,1,8230.0,35402.0,0.004,159730.47,38.0,3.71875,32.0,6.0,120,3077677.28,633.85,0.0,622,33545,0.9660366430260048,431,0.014580801944106925,25647.310666666664,373.9583572296476,0.0,0.06109324758842444,0.018542256670144582,120.0,373.95835722964756
2013-01-15,2536405.93,2094291.34,2013,1,8102.0,39490.0,0.00445,69365.42000000001,25.0,3.6923076923076925,39.0,8.0,117,2536405.93,523.68,0.0,540,33545,0.9660366430260048,431,0.01444087879535917,21678.683162393165,313.0592359911133,0.0,0.046296296296296294,0.016097779102697867,117.0,313.0592359911133
2013-01-16,1849789.43,1445623.48,2013,1,9373.0,37034.0,0.00446,159948.72999999998,52.0,3.973684210526316,38.0,6.0,76,1849789.43,363.5,0.0,386,33545,0.9660366430260048,431,0.00810839645791102,24339.334605263157,197.35297450122692,0.0,0.13471502590673576,0.011506930988224773,75.99999999999999,197.3529745012269
2013-01-17,2173214.95,1763012.0,2013,1,9819.0,48840.0,0.00495,205183.93,65.0,3.8297872340425534,47.0,8.0,83,2173214.95,397.38,0.0,415,33545,0.9660366430260048,431,0.008452999287096445,26183.312650602413,221.32752316936555,0.0,0.1566265060240964,0.012371441347443732,82.99999999999999,221.32752316936552
2013-01-18,2099249.56,1615535.57,2013,1,10041.0,35761.0,0.00509,94014.15,24.0,3.9565217391304346,46.0,7.0,96,2099249.56,311.62,0.0,475,33545,0.9660366430260048,431,0.009560800717060053,21867.18291666667,209.06777810975004,0.0,0.05052631578947368,0.014160083469965718,96.0,209.06777810975004
2013-01-19,2477132.79,2033637.15,2013,1,8746.0,33440.0,0.00546,233747.98,59.0,4.019607843137255,51.0,4.0,94,2477132.79,450.35,0.0,512,33545,0.9660366430260048,431,0.01074777040932998,26352.476489361703,283.23036702492567,0.0,0.115234375,0.015263079445520942,94.0,283.2303670249257
2013-01-20,2522776.58,2018671.04,2013,1,10270.0,35184.0,0.00501,49755.07,25.0,3.8979591836734695,49.0,4.0,116,2522776.58,666.18,0.0,602,33545,0.9660366430260048,431,0.011295034079844207,21748.073965517244,245.6452366114898,0.0,0.04152823920265781,0.01794604262930392,116.0,245.6452366114898
2013-01-21,4100379.42,3250868.59,2013,1,10339.0,40661.0,0.00429,119988.13999999998,35.0,3.8666666666666667,30.0,6.0,148,4100379.42,606.6,0.0,847,33545,0.9660366430260048,431,0.014314730631589128,27705.26635135135,396.59342489602477,0.0,0.04132231404958678,0.02524966462960203,148.0,396.5934248960247
2013-01-22,3538734.12,2801650.02,2013,1,10100.0,39597.0,0.00504,240377.34,30.0,4.019230769230769,52.0,6.0,128,3538734.12,560.92,0.0,679,33545,0.9660366430260048,431,0.012673267326732674,27646.3603125,350.3697148514852,0.0,0.044182621502209134,0.020241466686540466,128.0,350.3697148514852
2013-01-23,2836455.88,2322088.98,2013,1,9307.0,39117.0,0.00451,83578.0,27.0,4.026315789473684,38.0,5.0,114,2836455.88,387.73,0.0,580,33545,0.9660366430260048,431,0.012248844955409906,24881.19192982456,304.76586225421727,0.0,0.04655172413793104,0.01729020718437919,113.99999999999999,304.7658622542172
